,artist_name,track_name,track_id,popularity,acousticness,analysis_url,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
527,PSY,Gangnam Style,6Vl6FXKrXRgqx8jdTXjEU2,13,0.00417,https://api.spotify.com/v1/audio-analysis/6Vl6FXKrXRgqx8jdTXjEU2,0.727,219493.0,0.937,0.0,11.0,0.091,-2.871,0.0,0.286,132.067,4.0,https://api.spotify.com/v1/tracks/6Vl6FXKrXRgqx8jdTXjEU2,audio_features,spotify:track:6Vl6FXKrXRgqx8jdTXjEU2,0.749
528,Justin Bieber,Love Yourself,10nfePG9s6PRRJXqXmn6Pg,0,0.86,https://api.spotify.com/v1/audio-analysis/10nfePG9s6PRRJXqXmn6Pg,0.759,232627.0,0.401,0.0,4.0,0.299,-8.999,1.0,0.259,100.126,4.0,https://api.spotify.com/v1/tracks/10nfePG9s6PRRJXqXmn6Pg,audio_features,spotify:track:10nfePG9s6PRRJXqXmn6Pg,0.576
529,Lady Gaga,The Edge Of Glory,5KvEohGuBNeVdWJvT5LVf2,13,0.000348,https://api.spotify.com/v1/audio-analysis/5KvEohGuBNeVdWJvT5LVf2,0.583,320627.0,0.766,0.0125,9.0,0.108,-6.47,1.0,0.0408,127.95,4.0,https://api.spotify.com/v1/tracks/5KvEohGuBNeVdWJvT5LVf2,audio_features,spotify:track:5KvEohGuBNeVdWJvT5LVf2,0.395
530,Justin Bieber,Ghost,0gPZt4Ms8WjSunbMZUtFzR,0,0.178,https://api.spotify.com/v1/audio-analysis/0gPZt4Ms8WjSunbMZUtFzR,0.604,153190.0,0.741,3.49e-05,2.0,0.409,-5.571,1.0,0.0475,153.947,4.0,https://api.spotify.com/v1/tracks/0gPZt4Ms8WjSunbMZUtFzR,audio_features,spotify:track:0gPZt4Ms8WjSunbMZUtFzR,0.473
531,Kungs,This Girl - Kungs Vs. Cookin' On 3 Burners,4qOpyFffVRHWGSoOXWrUmm,12,0.0874,https://api.spotify.com/v1/audio-analysis/4qOpyFffVRHWGSoOXWrUmm,0.792,195561.0,0.703,0.000129,0.0,0.225,-4.678,0.0,0.0391,121.975,4.0,https://api.spotify.com/v1/tracks/4qOpyFffVRHWGSoOXWrUmm,audio_features,spotify:track:4qOpyFffVRHWGSoOXWrUmm,0.472
532,BoyWithUke,Two Moons,5GxUKIEkMXXZo1Tif0IzfC,82,0.52,https://api.spotify.com/v1/audio-analysis/5GxUKIEkMXXZo1Tif0IzfC,0.841,224747.0,0.502,0.000187,6.0,0.103,-9.068,0.0,0.211,109.965,4.0,https://api.spotify.com/v1/tracks/5GxUKIEkMXXZo1Tif0IzfC,audio_features,spotify:track:5GxUKIEkMXXZo1Tif0IzfC,0.863
533,"Karel Komzák, Jr.","Bad'ner Mad'ln, Walzer, Op. 257",1aDvlKtvTA8SJqBbGL7Nyw,18,0.957,https://api.spotify.com/v1/audio-analysis/1aDvlKtvTA8SJqBbGL7Nyw,0.345,496307.0,0.135,0.878,2.0,0.0927,-16.442,1.0,0.0313,97.238,4.0,https://api.spotify.com/v1/tracks/1aDvlKtvTA8SJqBbGL7Nyw,audio_features,spotify:track:1aDvlKtvTA8SJqBbGL7Nyw,0.249
534,Drake,Love All (with JAY-Z),4VCbgIdr8ptegWeJpqLVHH,79,0.354,https://api.spotify.com/v1/audio-analysis/4VCbgIdr8ptegWeJpqLVHH,0.73,228461.0,0.576,3.59e-05,2.0,0.15,-5.442,1.0,0.287,92.131,4.0,https://api.spotify.com/v1/tracks/4VCbgIdr8ptegWeJpqLVHH,audio_features,spotify:track:4VCbgIdr8ptegWeJpqLVHH,0.155
535,Johann Strauss II,"Niko-Polka, Op. 228",4FWUPPBsg82IsojhIcAP0v,20,0.942,https://api.spotify.com/v1/audio-analysis/4FWUPPBsg82IsojhIcAP0v,0.5,184413.0,0.339,0.914,7.0,0.111,-16.881,0.0,0.0497,81.163,4.0,https://api.spotify.com/v1/tracks/4FWUPPBsg82IsojhIcAP0v,audio_features,spotify:track:4FWUPPBsg82IsojhIcAP0v,0.272
536,Taylor Swift,State Of Grace (Acoustic Version) (Taylor's Version),5jAIouBES8LWMiriuNq170,78,0.663,https://api.spotify.com/v1/audio-analysis/5jAIouBES8LWMiriuNq170,0.445,321640.0,0.131,1.57e-06,7.0,0.108,-13.778,1.0,0.0564,208.918,3.0,https://api.spotify.com/v1/tracks/5jAIouBES8LWMiriuNq170,audio_features,spotify:track:5jAIouBES8LWMiriuNq170,0.101
537,Josef Strauss,"Margherita-Polka, Op. 244",731HF4LtmtLXg5uBmrZU2R,18,0.967,https://api.spotify.com/v1/audio-analysis/731HF4LtmtLXg5uBmrZU2R,0.435,199067.0,0.164,0.858,9.0,0.182,-17.914,1.0,0.0399,174.336,4.0,https://api.spotify.com/v1/tracks/731HF4LtmtLXg5uBmrZU2R,audio_features,spotify:track:731HF4LtmtLXg5uBmrZU2R,0.755
538,Camila Cabello,Don't Go Yet,1058fW9H3fZA6QjYCdOBad,88,0.0492,https://api.spotify.com/v1/audio-analysis/1058fW9H3fZA6QjYCdOBad,0.666,164842.0,0.796,0.0,10.0,0.0442,-6.967,0.0,0.103,110.108,4.0,https://api.spotify.com/v1/tracks/1058fW9H3fZA6QjYCdOBad,audio_features,spotify:track:1058fW9H3fZA6QjYCdOBad,0.61
539,Franz von Suppé,Dichter und Bauer: Ouvertüre,4vircrVSGNJsFavtLUF29K,19,0.947,https://api.spotify.com/v1/audio-analysis/4vircrVSGNJsFavtLUF29K,0.233,641453.0,0.131,0.928,2.0,0.0903,-15.626,1.0,0.0411,149.727,4.0,https://api.spotify.com/v1/tracks/4vircrVSGNJsFavtLUF29K,audio_features,spotify:track:4vircrVSGNJsFavtLUF29K,0.1
540,Lyn Lapid,In My Mind,2W779g2UrRZtVdf3FcEOO1,80,0.789,https://api.spotify.com/v1/audio-analysis/2W779g2UrRZtVdf3FcEOO1,0.668,162794.0,0.392,0.00275,2.0,0.345,-12.178,0.0,0.0585,135.936,3.0,https://api.spotify.com/v1/tracks/2W779g2UrRZtVdf3FcEOO1,audio_features,spotify:track:2W779g2UrRZtVdf3FcEOO1,0.323
541,Johann Strauss II,"Schallwellen, Walzer, Op. 148",5ZH6LpaSV0rmkr6RkLngqI,20,0.936,https://api.spotify.com/v1/audio-analysis/5ZH6LpaSV0rmkr6RkLngqI,0.316,670947.0,0.108,0.859,0.0,0.0785,-18.232,1.0,0.0375,101.673,4.0,https://api.spotify.com/v1/tracks/5ZH6LpaSV0rmkr6RkLngqI,audio_features,spotify:track:5ZH6LpaSV0rmkr6RkLngqI,0.188
542,Moneybagg Yo,Switches & Dracs (with Lil Durk feat. EST Gee),4c7LkE1lSNj3RR4cZo0jEi,75,0.0107,https://api.spotify.com/v1/audio-analysis/4c7LkE1lSNj3RR4cZo0jEi,0.772,133631.0,0.563,0.0,11.0,0.304,-8.188,0.0,0.452,160.064,4.0,https://api.spotify.com/v1/tracks/4c7LkE1lSNj3RR4cZo0jEi,audio_features,spotify:track:4c7LkE1lSNj3RR4cZo0jEi,0.521
543,Johann Strauss II,"Kaiserwalzer, Op. 437",4tV2GAiMdElyGG9Koz3sQd,19,0.973,https://api.spotify.com/v1/audio-analysis/4tV2GAiMdElyGG9Koz3sQd,0.19,783960.0,0.06,0.875,0.0,0.154,-18.481,1.0,0.0371,179.934,3.0,https://api.spotify.com/v1/tracks/4tV2GAiMdElyGG9Koz3sQd,audio_features,spotify:track:4tV2GAiMdElyGG9Koz3sQd,0.0747
544,KAROL G,SEJODIOTO,704LUEih663hiE3CnyUrFW,87,0.157,https://api.spotify.com/v1/audio-analysis/704LUEih663hiE3CnyUrFW,0.822,181107.0,0.736,0.000781,1.0,0.0748,-3.969,1.0,0.15,175.93,4.0,https://api.spotify.com/v1/tracks/704LUEih663hiE3CnyUrFW,audio_features,spotify:track:704LUEih663hiE3CnyUrFW,0.679
545,Edwin Yearwood,Everytime,6y6TmcoiVa3UZ3O2TIUC5C,5,0.000352,https://api.spotify.com/v1/audio-analysis/6y6TmcoiVa3UZ3O2TIUC5C,0.747,208467.0,0.907,0.318,1.0,0.171,-4.823,1.0,0.0372,108.044,4.0,https://api.spotify.com/v1/tracks/6y6TmcoiVa3UZ3O2TIUC5C,audio_features,spotify:track:6y6TmcoiVa3UZ3O2TIUC5C,0.909
546,DaBaby,Masterpiece,26UxwWl9xCb83OynXELJcL,76,0.0299,https://api.spotify.com/v1/audio-analysis/26UxwWl9xCb83OynXELJcL,0.781,181714.0,0.726,0.0,0.0,0.093,-4.213,1.0,0.0836,139.988,4.0,https://api.spotify.com/v1/tracks/26UxwWl9xCb83OynXELJcL,audio_features,spotify:track:26UxwWl9xCb83OynXELJcL,0.436
547,The Screaming Jets,Better - 2021,4kwJk6C7TArriQjpezFdUT,23,0.00434,https://api.spotify.com/v1/audio-analysis/4kwJk6C7TArriQjpezFdUT,0.545,273373.0,0.895,0.00268,7.0,0.47,-3.47,1.0,0.0819,102.037,4.0,https://api.spotify.com/v1/tracks/4kwJk6C7TArriQjpezFdUT,audio_features,spotify:track:4kwJk6C7TArriQjpezFdUT,0.578
548,DJ Snake,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",6IPNp9PfaEqrzotY47TIWy,87,0.00406,https://api.spotify.com/v1/audio-analysis/6IPNp9PfaEqrzotY47TIWy,0.8,225600.0,0.837,0.00313,6.0,0.0904,-2.807,0.0,0.0491,100.015,4.0,https://api.spotify.com/v1/tracks/6IPNp9PfaEqrzotY47TIWy,audio_features,spotify:track:6IPNp9PfaEqrzotY47TIWy,0.702
549,Elvis Costello & The Attractions,Lipstick Vogue - Live,3soEpcv4gfYaR6tSo0Xz64,6,0.00908,https://api.spotify.com/v1/audio-analysis/3soEpcv4gfYaR6tSo0Xz64,0.266,302053.0,0.902,0.0171,11.0,0.81,-8.893,0.0,0.0743,151.397,4.0,https://api.spotify.com/v1/tracks/3soEpcv4gfYaR6tSo0Xz64,audio_features,spotify:track:3soEpcv4gfYaR6tSo0Xz64,0.373
550,$uicideboy$,Ugliest,2Q9nA56DKKJhj4cHMbHlAS,76,0.172,https://api.spotify.com/v1/audio-analysis/2Q9nA56DKKJhj4cHMbHlAS,0.752,178131.0,0.55,0.0148,5.0,0.14,-7.166,0.0,0.362,174.073,4.0,https://api.spotify.com/v1/tracks/2Q9nA56DKKJhj4cHMbHlAS,audio_features,spotify:track:2Q9nA56DKKJhj4cHMbHlAS,0.405
551,Elvis Costello & The Attractions,Little Triggers - Live,1i2jsiqb3dPNMW4lq68y9j,7,0.567,https://api.spotify.com/v1/audio-analysis/1i2jsiqb3dPNMW4lq68y9j,0.413,187867.0,0.531,3.44e-06,5.0,0.83,-9.221,1.0,0.0855,148.961,3.0,https://api.spotify.com/v1/tracks/1i2jsiqb3dPNMW4lq68y9j,audio_features,spotify:track:1i2jsiqb3dPNMW4lq68y9j,0.463
552,Bruno Mars,777,4zm8xZiV5FxJu62EHEvZaT,78,0.00269,https://api.spotify.com/v1/audio-analysis/4zm8xZiV5FxJu62EHEvZaT,0.836,165001.0,0.622,0.000566,1.0,0.335,-11.003,1.0,0.0946,102.015,4.0,https://api.spotify.com/v1/tracks/4zm8xZiV5FxJu62EHEvZaT,audio_features,spotify:track:4zm8xZiV5FxJu62EHEvZaT,0.892
553,Elvis Costello & The Attractions,You Belong To Me - Live,10UTlmhtV8eoxl7BAM983G,6,0.0122,https://api.spotify.com/v1/audio-analysis/10UTlmhtV8eoxl7BAM983G,0.249,174360.0,0.923,0.00141,7.0,0.391,-6.532,1.0,0.145,186.138,4.0,https://api.spotify.com/v1/tracks/10UTlmhtV8eoxl7BAM983G,audio_features,spotify:track:10UTlmhtV8eoxl7BAM983G,0.7
554,Baby Keem,trademark usa,15hJmqqEtASVXl6sM7i4UF,76,0.107,https://api.spotify.com/v1/audio-analysis/15hJmqqEtASVXl6sM7i4UF,0.615,270671.0,0.6,1.61e-06,10.0,0.283,-5.62,1.0,0.27,130.027,4.0,https://api.spotify.com/v1/tracks/15hJmqqEtASVXl6sM7i4UF,audio_features,spotify:track:15hJmqqEtASVXl6sM7i4UF,0.0661
555,Elvis Costello & The Attractions,Hand In Hand - Live,6XUWrkISyClV6OSM20tg33,7,0.405,https://api.spotify.com/v1/audio-analysis/6XUWrkISyClV6OSM20tg33,0.374,173507.0,0.771,0.00145,2.0,0.976,-7.909,1.0,0.0501,140.131,4.0,https://api.spotify.com/v1/tracks/6XUWrkISyClV6OSM20tg33,audio_features,spotify:track:6XUWrkISyClV6OSM20tg33,0.427
556,Lil Tecca,REPEAT IT (with Gunna),21AJQhGZpujjZQXByZAXpr,78,0.0555,https://api.spotify.com/v1/audio-analysis/21AJQhGZpujjZQXByZAXpr,0.681,190345.0,0.687,0.0,9.0,0.062,-7.612,1.0,0.332,108.641,3.0,https://api.spotify.com/v1/tracks/21AJQhGZpujjZQXByZAXpr,audio_features,spotify:track:21AJQhGZpujjZQXByZAXpr,0.588
557,Cafe Jazz Relax,Easy Moods for 2021,4UcyhbrIxdnDu2PDq75Q1M,4,0.99,https://api.spotify.com/v1/audio-analysis/4UcyhbrIxdnDu2PDq75Q1M,0.558,113685.0,0.0292,0.95,3.0,0.103,-20.008,1.0,0.0833,76.514,4.0,https://api.spotify.com/v1/tracks/4UcyhbrIxdnDu2PDq75Q1M,audio_features,spotify:track:4UcyhbrIxdnDu2PDq75Q1M,0.0657
558,Joel Corry,OUT OUT (feat. Charli XCX & Saweetie),6Dy1jexKYriXAVG6evyUTJ,89,0.018,https://api.spotify.com/v1/audio-analysis/6Dy1jexKYriXAVG6evyUTJ,0.787,162604.0,0.833,0.00747,8.0,0.0374,-4.403,1.0,0.0478,123.97,4.0,https://api.spotify.com/v1/tracks/6Dy1jexKYriXAVG6evyUTJ,audio_features,spotify:track:6Dy1jexKYriXAVG6evyUTJ,0.796
559,Cowboys & Aliens,Bad Sexxx - Remastered 2021,1m1lrN96yPCUkcjio64dRr,10,2.85e-05,https://api.spotify.com/v1/audio-analysis/1m1lrN96yPCUkcjio64dRr,0.445,191830.0,0.96,0.00295,10.0,0.0373,-4.708,0.0,0.0645,92.403,4.0,https://api.spotify.com/v1/tracks/1m1lrN96yPCUkcjio64dRr,audio_features,spotify:track:1m1lrN96yPCUkcjio64dRr,0.67
560,Trippie Redd,Miss The Rage (feat. Playboi Carti),5gZYpjakt37G3c58FKcQwJ,78,0.0151,https://api.spotify.com/v1/audio-analysis/5gZYpjakt37G3c58FKcQwJ,0.581,236883.0,0.877,0.0,8.0,0.826,-4.938,1.0,0.114,77.006,4.0,https://api.spotify.com/v1/tracks/5gZYpjakt37G3c58FKcQwJ,audio_features,spotify:track:5gZYpjakt37G3c58FKcQwJ,0.353
561,Cowboys & Aliens,Asteroid Blast - Remastered 2021,3QXfpuF4p4ugBYdiDzABqV,8,4.68e-05,https://api.spotify.com/v1/audio-analysis/3QXfpuF4p4ugBYdiDzABqV,0.346,463720.0,0.907,0.296,5.0,0.555,-5.471,0.0,0.0442,133.995,4.0,https://api.spotify.com/v1/tracks/3QXfpuF4p4ugBYdiDzABqV,audio_features,spotify:track:3QXfpuF4p4ugBYdiDzABqV,0.385
562,Madds Buckley,The Red Means I Love You,5pLbM4PU1wZyMvoQyEAorp,78,0.0944,https://api.spotify.com/v1/audio-analysis/5pLbM4PU1wZyMvoQyEAorp,0.282,233979.0,0.302,2.07e-06,2.0,0.0726,-11.513,1.0,0.0344,78.881,4.0,https://api.spotify.com/v1/tracks/5pLbM4PU1wZyMvoQyEAorp,audio_features,spotify:track:5pLbM4PU1wZyMvoQyEAorp,0.19
563,Cowboys & Aliens,Holy Stone - Remastered 2021,3CcS3bTCfO0OI1hBAsh1aS,7,8.61e-06,https://api.spotify.com/v1/audio-analysis/3CcS3bTCfO0OI1hBAsh1aS,0.281,179380.0,0.972,0.00518,5.0,0.0595,-3.904,0.0,0.0757,187.872,4.0,https://api.spotify.com/v1/tracks/3CcS3bTCfO0OI1hBAsh1aS,audio_features,spotify:track:3CcS3bTCfO0OI1hBAsh1aS,0.785
564,Ingrid Andress,Wishful Drinking (with Sam Hunt),3HGnIIdHYIbkowzLk8UHbE,75,0.289,https://api.spotify.com/v1/audio-analysis/3HGnIIdHYIbkowzLk8UHbE,0.678,194545.0,0.528,0.0,10.0,0.0734,-7.317,1.0,0.0551,79.018,4.0,https://api.spotify.com/v1/tracks/3HGnIIdHYIbkowzLk8UHbE,audio_features,spotify:track:3HGnIIdHYIbkowzLk8UHbE,0.614
565,Van Der Graaf Generator,Darkness (11/11) - Remastered 2021,0zkLkBmg0qY6ldFX5sm3CE,13,0.0109,https://api.spotify.com/v1/audio-analysis/0zkLkBmg0qY6ldFX5sm3CE,0.182,447945.0,0.538,0.635,11.0,0.365,-13.403,0.0,0.0607,166.747,4.0,https://api.spotify.com/v1/tracks/0zkLkBmg0qY6ldFX5sm3CE,audio_features,spotify:track:0zkLkBmg0qY6ldFX5sm3CE,0.307
566,Ed Sheeran,Happier - Tiësto’s AFTR:HRS Remix,5TIsZnE9ZDjjucejBeOsQo,2,0.00569,https://api.spotify.com/v1/audio-analysis/5TIsZnE9ZDjjucejBeOsQo,0.684,216000.0,0.823,7.27e-06,0.0,0.201,-4.881,1.0,0.0296,117.994,4.0,https://api.spotify.com/v1/tracks/5TIsZnE9ZDjjucejBeOsQo,audio_features,spotify:track:5TIsZnE9ZDjjucejBeOsQo,0.384
567,Cowboys & Aliens,Share The Goods - Remastered 2021,3r9fjYBhHAsWPy6FuNjD1t,9,1.44e-05,https://api.spotify.com/v1/audio-analysis/3r9fjYBhHAsWPy6FuNjD1t,0.306,262031.0,0.961,0.00622,5.0,0.166,-4.859,1.0,0.0374,152.498,4.0,https://api.spotify.com/v1/tracks/3r9fjYBhHAsWPy6FuNjD1t,audio_features,spotify:track:3r9fjYBhHAsWPy6FuNjD1t,0.583
568,Juice WRLD,Bad Boy (with Young Thug),43CIWpJaJHRcI4mUSjqgc2,77,0.00215,https://api.spotify.com/v1/audio-analysis/43CIWpJaJHRcI4mUSjqgc2,0.697,157355.0,0.674,0.0,1.0,0.138,-6.326,1.0,0.0533,81.535,4.0,https://api.spotify.com/v1/tracks/43CIWpJaJHRcI4mUSjqgc2,audio_features,spotify:track:43CIWpJaJHRcI4mUSjqgc2,0.198
569,Klaus Doldinger,Ataraxia Pt. 1 - 2021 Remastered,2RBLY1OxUQTiXFmlD984DS,9,0.831,https://api.spotify.com/v1/audio-analysis/2RBLY1OxUQTiXFmlD984DS,0.243,174920.0,0.0949,0.977,10.0,0.123,-15.513,0.0,0.0394,110.903,3.0,https://api.spotify.com/v1/tracks/2RBLY1OxUQTiXFmlD984DS,audio_features,spotify:track:2RBLY1OxUQTiXFmlD984DS,0.038
570,Smiley,Over The Top (feat. Drake),3yaYgjEFkRw3PVjW9mV1TO,77,0.0493,https://api.spotify.com/v1/audio-analysis/3yaYgjEFkRw3PVjW9mV1TO,0.833,153406.0,0.498,0.0,10.0,0.119,-5.196,0.0,0.117,139.928,4.0,https://api.spotify.com/v1/tracks/3yaYgjEFkRw3PVjW9mV1TO,audio_features,spotify:track:3yaYgjEFkRw3PVjW9mV1TO,0.259
571,Acoustic Christmas Music Band,My Only Wish (This Year),4hDErGI5aoQj2Of8ZME12F,9,0.741,https://api.spotify.com/v1/audio-analysis/4hDErGI5aoQj2Of8ZME12F,0.567,231224.0,0.27,0.0,9.0,0.087,-13.83,1.0,0.0357,146.974,4.0,https://api.spotify.com/v1/tracks/4hDErGI5aoQj2Of8ZME12F,audio_features,spotify:track:4hDErGI5aoQj2Of8ZME12F,0.419
572,Moneybagg Yo,Wockesha,0nqhKXDjsyBMvbeWmgijD0,75,0.129,https://api.spotify.com/v1/audio-analysis/0nqhKXDjsyBMvbeWmgijD0,0.582,180930.0,0.537,0.0,0.0,0.0749,-9.229,1.0,0.619,82.103,4.0,https://api.spotify.com/v1/tracks/0nqhKXDjsyBMvbeWmgijD0,audio_features,spotify:track:0nqhKXDjsyBMvbeWmgijD0,0.771
573,Mysterious World Music,Tết: Vietnamese New Year Celebrations,13NWA8Q5Jhd2T0oAshsiqb,6,0.95,https://api.spotify.com/v1/audio-analysis/13NWA8Q5Jhd2T0oAshsiqb,0.361,202168.0,0.0929,0.797,1.0,0.106,-15.0,0.0,0.037,79.678,4.0,https://api.spotify.com/v1/tracks/13NWA8Q5Jhd2T0oAshsiqb,audio_features,spotify:track:13NWA8Q5Jhd2T0oAshsiqb,0.0989
574,BIA,WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix,67G6iaOw8DZqp1z8STR89R,76,0.199,https://api.spotify.com/v1/audio-analysis/67G6iaOw8DZqp1z8STR89R,0.893,229601.0,0.463,0.0,1.0,0.318,-5.301,1.0,0.36,81.026,4.0,https://api.spotify.com/v1/tracks/67G6iaOw8DZqp1z8STR89R,audio_features,spotify:track:67G6iaOw8DZqp1z8STR89R,0.591
575,Incognito,The Padded Duke - 2021 Mix,13cSwpyQFRG39jvCAfsJiV,12,0.0344,https://api.spotify.com/v1/audio-analysis/13cSwpyQFRG39jvCAfsJiV,0.692,253613.0,0.788,0.89,8.0,0.0568,-9.232,1.0,0.0427,108.029,4.0,https://api.spotify.com/v1/tracks/13cSwpyQFRG39jvCAfsJiV,audio_features,spotify:track:13cSwpyQFRG39jvCAfsJiV,0.896
576,Jason Derulo,Acapulco,3eJH2nAjvNXdmPfBkALiPZ,88,0.051,https://api.spotify.com/v1/audio-analysis/3eJH2nAjvNXdmPfBkALiPZ,0.774,139672.0,0.792,0.0,10.0,0.155,-4.021,1.0,0.0523,122.062,4.0,https://api.spotify.com/v1/tracks/3eJH2nAjvNXdmPfBkALiPZ,audio_features,spotify:track:3eJH2nAjvNXdmPfBkALiPZ,0.507
577,Incognito,"On The Road, Pt.2",4APjVDLrCtFUFziUXGeU9G,14,0.0189,https://api.spotify.com/v1/audio-analysis/4APjVDLrCtFUFziUXGeU9G,0.651,257120.0,0.821,0.877,1.0,0.054,-8.639,1.0,0.0512,123.949,4.0,https://api.spotify.com/v1/tracks/4APjVDLrCtFUFziUXGeU9G,audio_features,spotify:track:4APjVDLrCtFUFziUXGeU9G,0.873
578,Drake,Pipe Down,11pEKMLmavDu8fxOB5QjbQ,77,0.128,https://api.spotify.com/v1/audio-analysis/11pEKMLmavDu8fxOB5QjbQ,0.518,205721.0,0.69,0.0,9.0,0.176,-6.15,1.0,0.107,77.837,4.0,https://api.spotify.com/v1/tracks/11pEKMLmavDu8fxOB5QjbQ,audio_features,spotify:track:11pEKMLmavDu8fxOB5QjbQ,0.59
579,Incognito,Solar Fire - Japenese Instrumental Live Version,2qaocP4h4MczulRYbmX5bk,12,0.000649,https://api.spotify.com/v1/audio-analysis/2qaocP4h4MczulRYbmX5bk,0.596,138000.0,0.894,0.849,0.0,0.726,-9.62,1.0,0.0403,114.493,4.0,https://api.spotify.com/v1/tracks/2qaocP4h4MczulRYbmX5bk,audio_features,spotify:track:2qaocP4h4MczulRYbmX5bk,0.799
580,Morgan Wallen,865,0sKEilrw1GrBlG6qsTCrP4,73,0.723,https://api.spotify.com/v1/audio-analysis/0sKEilrw1GrBlG6qsTCrP4,0.532,190680.0,0.584,0.0,8.0,0.101,-5.254,1.0,0.0248,88.003,4.0,https://api.spotify.com/v1/tracks/0sKEilrw1GrBlG6qsTCrP4,audio_features,spotify:track:0sKEilrw1GrBlG6qsTCrP4,0.367
581,Incognito,Samba To Coda,24sdLGEvhnKvraZDwNmANw,13,0.003,https://api.spotify.com/v1/audio-analysis/24sdLGEvhnKvraZDwNmANw,0.714,278360.0,0.848,0.859,1.0,0.0569,-7.73,1.0,0.0368,119.828,4.0,https://api.spotify.com/v1/tracks/24sdLGEvhnKvraZDwNmANw,audio_features,spotify:track:24sdLGEvhnKvraZDwNmANw,0.962
582,Warren Zeiders,Ride the Lightning - 717 Tapes,1JTQG8J8jN8tjDTyUWnaRe,76,0.75,https://api.spotify.com/v1/audio-analysis/1JTQG8J8jN8tjDTyUWnaRe,0.576,186459.0,0.474,8.74e-05,1.0,0.0944,-6.342,1.0,0.0331,77.834,4.0,https://api.spotify.com/v1/tracks/1JTQG8J8jN8tjDTyUWnaRe,audio_features,spotify:track:1JTQG8J8jN8tjDTyUWnaRe,0.4
583,Incognito,Dark Side Of The Cog - Japenese Instrumental Live Version,33lABWocsgnxRqLxAqjqrf,11,0.0652,https://api.spotify.com/v1/audio-analysis/33lABWocsgnxRqLxAqjqrf,0.666,188173.0,0.865,0.26,2.0,0.179,-10.428,1.0,0.0716,109.877,4.0,https://api.spotify.com/v1/tracks/33lABWocsgnxRqLxAqjqrf,audio_features,spotify:track:33lABWocsgnxRqLxAqjqrf,0.654
584,Lil Uzi Vert,Demon High,5MAnH0CFbD13INQBsnKI9y,76,0.355,https://api.spotify.com/v1/audio-analysis/5MAnH0CFbD13INQBsnKI9y,0.75,197418.0,0.543,0.0,5.0,0.419,-10.672,0.0,0.179,150.066,4.0,https://api.spotify.com/v1/tracks/5MAnH0CFbD13INQBsnKI9y,audio_features,spotify:track:5MAnH0CFbD13INQBsnKI9y,0.652
585,Incognito,Labour Of Love,07AO7W9JK4ABBwmJh0pz9l,15,0.173,https://api.spotify.com/v1/audio-analysis/07AO7W9JK4ABBwmJh0pz9l,0.586,406653.0,0.618,0.000664,0.0,0.0794,-7.827,1.0,0.0367,160.11,4.0,https://api.spotify.com/v1/tracks/07AO7W9JK4ABBwmJh0pz9l,audio_features,spotify:track:07AO7W9JK4ABBwmJh0pz9l,0.61
586,Russ,Seduce (feat. Capella Grey),5irzewJoHob42Nq3P9kOYh,79,0.624,https://api.spotify.com/v1/audio-analysis/5irzewJoHob42Nq3P9kOYh,0.825,117447.0,0.366,1.87e-06,1.0,0.0575,-6.973,0.0,0.0614,94.032,4.0,https://api.spotify.com/v1/tracks/5irzewJoHob42Nq3P9kOYh,audio_features,spotify:track:5irzewJoHob42Nq3P9kOYh,0.75
587,Incognito,Celebrate Your Life,4MbA0V9qsSuQDYZRbd1M68,14,0.0622,https://api.spotify.com/v1/audio-analysis/4MbA0V9qsSuQDYZRbd1M68,0.82,337387.0,0.839,0.0295,7.0,0.0753,-8.13,1.0,0.0377,114.024,4.0,https://api.spotify.com/v1/tracks/4MbA0V9qsSuQDYZRbd1M68,audio_features,spotify:track:4MbA0V9qsSuQDYZRbd1M68,0.788
588,Tiësto,The Motto,18asYwWugKjjsihZ0YvRxO,86,0.0301,https://api.spotify.com/v1/audio-analysis/18asYwWugKjjsihZ0YvRxO,0.754,164819.0,0.763,2.23e-05,7.0,0.0901,-4.627,0.0,0.0435,117.953,4.0,https://api.spotify.com/v1/tracks/18asYwWugKjjsihZ0YvRxO,audio_features,spotify:track:18asYwWugKjjsihZ0YvRxO,0.464
589,Incognito,Where Did We Go Wrong?,1nMVtaV9eJ4y1XPx4XRPiO,14,0.384,https://api.spotify.com/v1/audio-analysis/1nMVtaV9eJ4y1XPx4XRPiO,0.56,341960.0,0.497,6.56e-05,7.0,0.154,-9.39,1.0,0.0416,82.831,4.0,https://api.spotify.com/v1/tracks/1nMVtaV9eJ4y1XPx4XRPiO,audio_features,spotify:track:1nMVtaV9eJ4y1XPx4XRPiO,0.31
590,J. Cole,a m a r i,2cnKST6T9qUo2i907lm8zX,77,0.127,https://api.spotify.com/v1/audio-analysis/2cnKST6T9qUo2i907lm8zX,0.725,148421.0,0.713,0.0,4.0,0.617,-6.173,0.0,0.187,65.988,4.0,https://api.spotify.com/v1/tracks/2cnKST6T9qUo2i907lm8zX,audio_features,spotify:track:2cnKST6T9qUo2i907lm8zX,0.207
